,age_head,income_bin,age_group,n,smoothed,add_head
972,32,"[90, 99)",n65,0.00041596730642924905,False,False
973,33,"[90, 99)",n65,0.0012142544247277533,False,False
974,34,"[90, 99)",n65,0.0017816049291069706,False,False
975,35,"[90, 99)",n65,0.0,False,False
976,36,"[90, 99)",n65,0.0,False,False
977,37,"[90, 99)",n65,0.0020252647523092697,False,False
978,38,"[90, 99)",n65,0.004403468316300917,False,False
979,39,"[90, 99)",n65,0.0022529274830699773,False,False
980,40,"[90, 99)",n65,0.0016708860759493671,False,False
981,41,"[90, 99)",n65,0.0,False,False
982,42,"[90, 99)",n65,0.0,False,False
983,43,"[90, 99)",n65,0.0,False,False
984,44,"[90, 99)",n65,0.0,False,False
985,45,"[90, 99)",n65,0.0025979596709251084,False,False
986,46,"[90, 99)",n65,0.0,False,False
987,47,"[90, 99)",n65,0.0028719631919819476,False,False
988,48,"[90, 99)",n65,0.002245343029560324,False,False
989,49,"[90, 99)",n65,0.006484013958313685,False,False
990,50,"[90, 99)",n65,0.0029276254396012574,False,False
991,51,"[90, 99)",n65,0.004552730128050254,False,False
992,52,"[90, 99)",n65,0.010885254238555712,False,False
993,53,"[90, 99)",n65,0.005567371916862569,False,False
994,54,"[90, 99)",n65,0.016903948731724166,False,False
995,55,"[90, 99)",n65,0.021459063298499014,False,False
996,56,"[90, 99)",n65,0.030262902672296744,False,False
997,57,"[90, 99)",n65,0.01610196736479758,False,False
998,58,"[90, 99)",n65,0.0380009726463155,False,False
999,59,"[90, 99)",n65,0.0586348051948052,False,False
1000,60,"[90, 99)",n65,0.06855788923451331,False,False
1001,61,"[90, 99)",n65,0.04957311550940377,False,False
1002,62,"[90, 99)",n65,0.09549140856353343,False,False
1003,63,"[90, 99)",n65,0.12118336239871277,False,False
1004,64,"[90, 99)",n65,0.19467725265432678,False,False
1005,65,"[90, 99)",n65,1.2806967984934086,False,True
1006,66,"[90, 99)",n65,1.332106970677191,False,True
1007,67,"[90, 99)",n65,1.4261601831620545,False,True
1008,68,"[90, 99)",n65,1.383922960444809,False,True
1009,69,"[90, 99)",n65,1.4648174871818744,False,True
1010,70,"[90, 99)",n65,1.467629897193665,False,True
1011,71,"[90, 99)",n65,1.5246938106889172,False,True
1012,72,"[90, 99)",n65,1.5271357836317672,False,True
1013,73,"[90, 99)",n65,1.5230575673016435,False,True
1014,74,"[90, 99)",n65,1.534749877733529,False,True
1015,75,"[90, 99)",n65,1.5424975692087544,False,True
1016,76,"[90, 99)",n65,1.5783827213006285,False,True
1017,77,"[90, 99)",n65,1.499190564292322,False,True
1018,78,"[90, 99)",n65,1.4679756895745675,False,True
1019,79,"[90, 99)",n65,1.4194625677319475,False,True
1020,20,"[99, 100)",n65,0.024655666166643938,False,False
1021,21,"[99, 100)",n65,0.029624876340204807,False,False
1022,22,"[99, 100)",n65,0.0,False,False
1023,23,"[99, 100)",n65,0.016838408098964388,False,False
1024,24,"[99, 100)",n65,0.0,False,False
1025,25,"[99, 100)",n65,0.0,False,False
1026,26,"[99, 100)",n65,0.0,False,False
1027,27,"[99, 100)",n65,0.0,False,False
1028,28,"[99, 100)",n65,0.0,False,False
1029,29,"[99, 100)",n65,0.0,False,False
1030,30,"[99, 100)",n65,0.0,False,False
1031,31,"[99, 100)",n65,0.0,False,False
1032,32,"[99, 100)",n65,0.0,False,False
1033,33,"[99, 100)",n65,0.0,False,False
1034,34,"[99, 100)",n65,0.0,False,False
1035,35,"[99, 100)",n65,0.0,False,False
1036,36,"[99, 100)",n65,0.0,False,False
1037,37,"[99, 100)",n65,0.0,False,False
1038,38,"[99, 100)",n65,0.0,False,False
1039,39,"[99, 100)",n65,0.0,False,False
1040,40,"[99, 100)",n65,0.0,False,False
1041,41,"[99, 100)",n65,0.0,False,False
1042,42,"[99, 100)",n65,0.03290173495213293,False,False
1043,43,"[99, 100)",n65,0.0,False,False
1044,44,"[99, 100)",n65,0.03264386200879712,False,False
1045,45,"[99, 100)",n65,0.0,False,False
1046,46,"[99, 100)",n65,0.01623245758675021,False,False
1047,47,"[99, 100)",n65,0.03609763270107337,False,False
1048,48,"[99, 100)",n65,0.035785007072135784,False,False
1049,49,"[99, 100)",n65,0.0021513584787813595,False,False
1050,50,"[99, 100)",n65,0.06520750795609534,False,False
1051,51,"[99, 100)",n65,0.0,False,False
1052,52,"[99, 100)",n65,0.0,False,False
1053,53,"[99, 100)",n65,0.058705187823620594,False,False
1054,54,"[99, 100)",n65,0.0,False,False
1055,55,"[99, 100)",n65,0.04814258399344441,False,False
1056,56,"[99, 100)",n65,0.0,False,False
1057,57,"[99, 100)",n65,0.0033064828168419573,False,False
1058,58,"[99, 100)",n65,0.08878488228877081,False,False
1059,59,"[99, 100)",n65,0.0560300397585039,False,False
1060,60,"[99, 100)",n65,0.061019596177443944,False,False
1061,61,"[99, 100)",n65,0.06273320895522388,False,False
1062,62,"[99, 100)",n65,0.16300560521133162,False,False
1063,63,"[99, 100)",n65,0.1021010740724892,False,False
1064,64,"[99, 100)",n65,0.15849182515849183,False,False
1065,65,"[99, 100)",n65,1.4184065820482077,False,True
1066,66,"[99, 100)",n65,1.274110156817502,False,True
1067,67,"[99, 100)",n65,1.46987167565557,False,True
1068,68,"[99, 100)",n65,1.4857112219183959,False,True
1069,69,"[99, 100)",n65,1.3603877145860097,False,True
1070,70,"[99, 100)",n65,1.6557137230630732,False,True
1071,71,"[99, 100)",n65,1.6139803026663464,False,True
1072,72,"[99, 100)",n65,1.5500031910141043,False,True
1073,73,"[99, 100)",n65,1.4674318709950003,False,True
1074,74,"[99, 100)",n65,1.8055723346421022,False,True
1075,75,"[99, 100)",n65,1.7154900667106516,False,True
1076,76,"[99, 100)",n65,1.589730510924084,False,True
1077,77,"[99, 100)",n65,1.698224852071006,False,True
1078,78,"[99, 100)",n65,1.5566037735849056,False,True
1079,79,"[99, 100)",n65,1.4210072769054003,False,True
0,20,"[0, 25)",n1864,1.9926602782085086,True,True
1,20,"[0, 25)",n65,0.00017677880169692827,True,False
2,20,"[0, 25)",nu18,0.09330784415217702,True,False
3,20,"[25, 50)",n1864,1.9772941011641278,True,True
4,20,"[25, 50)",n65,0.00030025183600050225,True,False
5,20,"[25, 50)",nu18,0.014811570371007143,True,False
6,20,"[50, 70)",n1864,1.968965629001425,True,True
7,20,"[50, 70)",n65,0.0,True,False
8,20,"[50, 70)",nu18,0.015415796450866881,True,False
9,20,"[70, 90)",n1864,1.9966059202499362,True,True
10,20,"[70, 90)",n65,0.00026288557426254564,True,False
11,20,"[70, 90)",nu18,0.0,True,False
12,20,"[90, 99)",n1864,2.174514350216857,True,True
13,20,"[90, 99)",n65,0.00037324481329193164,True,False
14,20,"[90, 99)",nu18,0.0,True,False
15,20,"[99, 100)",n1864,2.2801844685936885,True,True
16,20,"[99, 100)",n65,0.01399633909279981,True,False
17,20,"[99, 100)",nu18,0.0,True,False
18,21,"[0, 25)",n1864,2.0034001719728485,True,True
19,21,"[0, 25)",n65,0.0002759710472569618,True,False
20,21,"[0, 25)",nu18,0.1437221751684668,True,False
21,21,"[25, 50)",n1864,1.9967787703446298,True,True
22,21,"[25, 50)",n65,0.0003085240785396377,True,False
23,21,"[25, 50)",nu18,0.08328658205617015,True,False
24,21,"[50, 70)",n1864,2.00194940724665,True,True
25,21,"[50, 70)",n65,4.56365568579325e-06,True,False
26,21,"[50, 70)",nu18,0.07760250090374521,True,False
27,21,"[70, 90)",n1864,2.0462384726180236,True,True
28,21,"[70, 90)",n65,0.00031435906136698246,True,False
29,21,"[70, 90)",nu18,0.032563369645250265,True,False
30,21,"[90, 99)",n1864,2.2264409800339027,True,True
31,21,"[90, 99)",n65,0.0004304590665706197,True,False
32,21,"[90, 99)",nu18,0.07836999133084448,True,False
33,21,"[99, 100)",n1864,2.3196985429651056,True,True
34,21,"[99, 100)",n65,0.012585726738969471,True,False
35,21,"[99, 100)",nu18,0.0493198392339215,True,False
36,22,"[0, 25)",n1864,2.014216257100867,True,True
37,22,"[0, 25)",n65,0.0003752376222619105,True,False
38,22,"[0, 25)",nu18,0.1930390438321221,True,False
39,22,"[25, 50)",n1864,2.0163168975812975,True,True
40,22,"[25, 50)",n65,0.0003187907585804441,True,False
41,22,"[25, 50)",nu18,0.15168074996574848,True,False
42,22,"[50, 70)",n1864,2.035001972034196,True,True
43,22,"[50, 70)",n65,9.788910513212388e-05,True,False
44,22,"[50, 70)",nu18,0.1401152243869277,True,False
45,22,"[70, 90)",n1864,2.0957215697008875,True,True
46,22,"[70, 90)",n65,0.0003680681495761894,True,False
47,22,"[70, 90)",nu18,0.11511473467479574,True,False
48,22,"[90, 99)",n1864,2.2777522962731833,True,True
49,22,"[90, 99)",n65,0.0004877959910542554,True,False
50,22,"[90, 99)",nu18,0.15789587774160174,True,False
51,22,"[99, 100)",n1864,2.3590978127031823,True,True
52,22,"[99, 100)",n65,0.011233597992954583,True,False
53,22,"[99, 100)",nu18,0.12620799755360682,True,False
54,23,"[0, 25)",n1864,2.0251017093491086,True,True
55,23,"[0, 25)",n65,0.00047525147090322467,True,False
56,23,"[0, 25)",nu18,0.24117221781815507,True,False
57,23,"[25, 50)",n1864,2.0358821158795095,True,True
58,23,"[25, 50)",n65,0.00033063733989239385,True,False
59,23,"[25, 50)",nu18,0.21989217536917666,True,False
60,23,"[50, 70)",n1864,2.06808551739635,True,True
61,23,"[50, 70)",n65,0.0001911833883265731,True,False
62,23,"[50, 70)",nu18,0.20291846417528744,True,False
63,23,"[70, 90)",n1864,2.1449847201328986,True,True
64,23,"[70, 90)",n65,0.00042318648323760746,True,False
65,23,"[70, 90)",nu18,0.19840809966078324,True,False
66,23,"[90, 99)",n1864,2.328404476865099,True,True
67,23,"[90, 99)",n65,0.0005459762442185374,True,False
68,23,"[90, 99)",nu18,0.23830057176810976,True,False
69,23,"[99, 100)",n1864,2.398301714195461,True,True
70,23,"[99, 100)",n65,0.009930841513438655,True,False
71,23,"[99, 100)",nu18,0.20490173490704347,True,False
72,24,"[0, 25)",n1864,2.036044692176434,True,True
73,24,"[0, 25)",n65,0.0005769961039340363,True,False
74,24,"[0, 25)",nu18,0.28806314052330656,True,False
75,24,"[25, 50)",n1864,2.0554436943342553,True,True
76,24,"[25, 50)",n65,0.0003435528043587551,True,False
77,24,"[25, 50)",nu18,0.28780581203408945,True,False
78,24,"[50, 70)",n1864,2.1011555647725313,True,True
79,24,"[50, 70)",n65,0.00028458073242617493,True,False
80,24,"[50, 70)",nu18,0.26597269267477797,True,False
81,24,"[70, 90)",n1864,2.193954674103531,True,True
82,24,"[70, 90)",n65,0.000478373533131447,True,False
83,24,"[70, 90)",nu18,0.28228491838777686,True,False
84,24,"[90, 99)",n1864,2.378362185800166,True,True
85,24,"[90, 99)",n65,0.000605908578321415,True,False
86,24,"[90, 99)",nu18,0.31944652306228394,True,False
87,24,"[99, 100)",n1864,2.4372337249647273,True,True
88,24,"[99, 100)",n65,0.008668783973733642,True,False
89,24,"[99, 100)",nu18,0.28529813792497366,True,False
90,25,"[0, 25)",n1864,2.0470298823257393,True,True
91,25,"[0, 25)",n65,0.0006815091793152851,True,False
92,25,"[0, 25)",nu18,0.3336777651505982,True,False
93,25,"[25, 50)",n1864,2.0749713223442594,True,True
94,25,"[25, 50)",n65,0.00035707555361046226,True,False
95,25,"[25, 50)",nu18,0.35528698658114927,True,False
96,25,"[50, 70)",n1864,2.1341692445388487,True,True
97,25,"[50, 70)",n65,0.00037837666949430243,True,False
98,25,"[50, 70)",nu18,0.3292565768266911,True,False
99,25,"[70, 90)",n1864,2.242563147808398,True,True
100,25,"[70, 90)",n65,0.0005321436513404538,True,False
101,25,"[70, 90)",nu18,0.36655937484277873,True,False
102,25,"[90, 99)",n1864,2.42761711071144,True,True
103,25,"[90, 99)",n65,0.00066787832752098,True,False
104,25,"[90, 99)",nu18,0.4011638230924844,True,False
105,25,"[99, 100)",n1864,2.4758228687508654,True,True
106,25,"[99, 100)",n65,0.007436410121080767,True,False
107,25,"[99, 100)",nu18,0.3671868185321046,True,False
108,26,"[0, 25)",n1864,2.058040959413007,True,True
109,26,"[0, 25)",n65,0.0007895508620691493,True,False
110,26,"[0, 25)",nu18,0.3780012457069399,True,False
111,26,"[25, 50)",n1864,2.094442554000955,True,True
112,26,"[25, 50)",n65,0.0003706537648433453,True,False
113,26,"[25, 50)",nu18,0.42218546756690545,True,False
114,26,"[50, 70)",n1864,2.1670874844202768,True,True
115,26,"[50, 70)",n65,0.0004731163959701482,True,False
116,26,"[50, 70)",nu18,0.39278661614762045,True,False
117,26,"[70, 90)",n1864,2.290759199886712,True,True
118,26,"[70, 90)",n65,0.00058305189074964,True,False
119,26,"[70, 90)",nu18,0.45106349519082045,True,False
120,26,"[90, 99)",n1864,2.476199299618157,True,True
121,26,"[90, 99)",n65,0.0007313526298209943,True,False
122,26,"[90, 99)",nu18,0.4832691879944503,True,False
123,26,"[99, 100)",n1864,2.5140122796073987,True,True
124,26,"[99, 100)",n65,0.006224167279906455,True,False
125,26,"[99, 100)",nu18,0.4503045261270455,True,False
126,27,"[0, 25)",n1864,2.069065104784268,True,True
127,27,"[0, 25)",n65,0.0009015747975552633,True,False
128,27,"[0, 25)",nu18,0.42103242032900257,True,False
129,27,"[25, 50)",n1864,2.11384459187147,True,True
130,27,"[25, 50)",n65,0.00038378916688873503,True,False
131,27,"[25, 50)",nu18,0.48831311007023465,True,False
132,27,"[50, 70)",n1864,2.1998853790122066,True,True
133,27,"[50, 70)",n65,0.0005695905105892586,True,False
134,27,"[50, 70)",nu18,0.4566724031797745,True,False
135,27,"[70, 90)",n1864,2.338528445104481,True,True
136,27,"[70, 90)",n65,0.00062980883364446,True,False
137,27,"[70, 90)",nu18,0.5356917217400723,True,False
138,27,"[90, 99)",n1864,2.52417714370017,True,True
139,27,"[90, 99)",n65,0.000795584270733496,True,False
140,27,"[90, 99)",nu18,0.5656083664269844,True,False
141,27,"[99, 100)",n1864,2.551788690414443,True,True
142,27,"[99, 100)",n65,0.005025898698482557,True,False
143,27,"[99, 100)",nu18,0.5344145206880432,True,False
144,28,"[0, 25)",n1864,2.0800929017236687,True,True
145,28,"[0, 25)",n65,0.0010179733561030953,True,False
146,28,"[0, 25)",nu18,0.4627652781271877,True,False
147,28,"[25, 50)",n1864,2.133184572456729,True,True
148,28,"[25, 50)",n65,0.0003961535945817234,True,False
149,28,"[25, 50)",nu18,0.5534019850547562,True,False
150,28,"[50, 70)",n1864,2.2325639530565704,True,True
151,28,"[50, 70)",n65,0.0006683695961113318,True,False
152,28,"[50, 70)",nu18,0.521210456324027,True,False
153,28,"[70, 90)",n1864,2.3859073278536513,True,True
154,28,"[70, 90)",n65,0.0006715100606953294,True,False
155,28,"[70, 90)",nu18,0.6204590708155193,True,False
156,28,"[90, 99)",n1864,2.5716877036028305,True,True
157,28,"[90, 99)",n65,0.0008597600200525498,True,False
158,28,"[90, 99)",nu18,0.6480914355029083,True,False
159,28,"[99, 100)",n1864,2.589164278455568,True,True
160,28,"[99, 100)",n65,0.003840102249331107,True,False
161,28,"[99, 100)",nu18,0.619330073580431,True,False
162,29,"[0, 25)",n1864,2.0911262994414073,True,True
163,29,"[0, 25)",n65,0.0011391681069736585,True,False
164,29,"[0, 25)",nu18,0.5031958287991151,True,False
165,29,"[25, 50)",n1864,2.1525041116813264,True,True
166,29,"[25, 50)",n65,0.00040777022282803023,True,False
167,29,"[25, 50)",nu18,0.6169081952502188,True,False
168,29,"[50, 70)",n1864,2.265163777039,True,True
169,29,"[50, 70)",n65,0.0007697346414233363,True,False
170,29,"[50, 70)",nu18,0.5871296365138691,True,False
171,29,"[70, 90)",n1864,2.43302266492347,True,True
172,29,"[70, 90)",n65,0.0007081813595299279,True,False
173,29,"[70, 90)",nu18,0.7056280037857602,True,False
174,29,"[90, 99)",n1864,2.618980283635522,True,True
175,29,"[90, 99)",n65,0.0009229760709794243,True,False
176,29,"[90, 99)",nu18,0.7307645026826215,True,False
177,29,"[99, 100)",n1864,2.626237765226657,True,True
178,29,"[99, 100)",n65,0.002673429706373328,True,False
179,29,"[99, 100)",nu18,0.7049834921012519,True,False
180,30,"[0, 25)",n1864,2.102201076047617,True,True
181,30,"[0, 25)",n65,0.001264278259296276,True,False
182,30,"[0, 25)",nu18,0.5424972222090938,True,False
183,30,"[25, 50)",n1864,2.171913560192747,True,True
184,30,"[25, 50)",n65,0.00041969332148837917,True,False
185,30,"[25, 50)",nu18,0.67736626536871,True,False
186,30,"[50, 70)",n1864,2.297810573060106,True,True
187,30,"[50, 70)",n65,0.0008734405101950228,True,False
188,30,"[50, 70)",nu18,0.6561844033041618,True,False
189,30,"[70, 90)",n1864,2.4801858386387954,True,True
190,30,"[70, 90)",n65,0.0007424075280337444,True,False
191,30,"[70, 90)",nu18,0.7919754725054047,True,False
192,30,"[90, 99)",n1864,2.6665191170665485,True,True
193,30,"[90, 99)",n65,0.000983684891932465,True,False
194,30,"[90, 99)",nu18,0.8140147364140281,True,False
195,30,"[99, 100)",n1864,2.663315449480705,True,True
196,30,"[99, 100)",n65,0.0015562999103867904,True,False
197,30,"[99, 100)",nu18,0.7916932156610682,True,False
198,31,"[0, 25)",n1864,2.1134810778411057,True,True
199,31,"[0, 25)",n65,0.0013881664399062767,True,False
200,31,"[0, 25)",nu18,0.5816100273124951,True,False
201,31,"[25, 50)",n1864,2.1916829689602597,True,True
202,31,"[25, 50)",n65,0.00043745808951039996,True,False
203,31,"[25, 50)",nu18,0.7300503951901697,True,False
204,31,"[50, 70)",n1864,2.3308865017491875,True,True
205,31,"[50, 70)",n65,0.0009780068707224065,True,False
206,31,"[50, 70)",nu18,0.7320502862738409,True,False
207,31,"[70, 90)",n1864,2.5280378722126753,True,True
208,31,"[70, 90)",n65,0.0007844607510116617,True,False
209,31,"[70, 90)",nu18,0.8812582090879557,True,False
210,31,"[90, 99)",n1864,2.7147534365952115,True,True
211,31,"[90, 99)",n65,0.0010374257289319135,True,False
212,31,"[90, 99)",nu18,0.8994725878218618,True,False
213,31,"[99, 100)",n1864,2.7009589013209836,True,True
214,31,"[99, 100)",n65,0.000621943135588312,True,False
215,31,"[99, 100)",nu18,0.8816374364122156,True,False
216,32,"[0, 25)",n1864,2.1253575713024535,True,True
217,32,"[0, 25)",n65,0.0015499141701035537,True,False
218,32,"[0, 25)",nu18,0.6075662858829869,True,False
219,32,"[25, 50)",n1864,2.210514358995038,True,True
220,32,"[25, 50)",n65,0.0005101077021203831,True,False
221,32,"[25, 50)",nu18,0.7245716850022563,True,False
222,32,"[50, 70)",n1864,2.3625323560595293,True,True
223,32,"[50, 70)",n65,0.0010916828972066825,True,False
224,32,"[50, 70)",nu18,0.8010231274961901,True,False
225,32,"[70, 90)",n1864,2.569460120193604,True,True
226,32,"[70, 90)",n65,0.0008035904605471211,True,False
227,32,"[70, 90)",nu18,0.9598156006136356,True,False
228,32,"[90, 99)",n1864,2.7514460533572977,True,True
229,32,"[90, 99)",n65,0.001096646490763594,True,False
230,32,"[90, 99)",nu18,0.987221103462496,True,False
231,32,"[99, 100)",n1864,2.731407251490971,True,True
232,32,"[99, 100)",n65,0.00041936721421362023,True,False
233,32,"[99, 100)",nu18,0.9780156719790711,True,False
234,33,"[0, 25)",n1864,2.137172233671663,True,True
235,33,"[0, 25)",n65,0.0017198365166070145,True,False
236,33,"[0, 25)",nu18,0.6329934086934522,True,False
237,33,"[25, 50)",n1864,2.2286570399944265,True,True
238,33,"[25, 50)",n65,0.0006119418967054524,True,False
239,33,"[25, 50)",nu18,0.7177520601217565,True,False
240,33,"[50, 70)",n1864,2.3929888030494575,True,True
241,33,"[50, 70)",n65,0.0012008595280157412,True,False
242,33,"[50, 70)",nu18,0.8101416901468174,True,False
243,33,"[70, 90)",n1864,2.6092595368813,True,True
244,33,"[70, 90)",n65,0.0008294207611184274,True,False
245,33,"[70, 90)",nu18,1.026740024312041,True,False
246,33,"[90, 99)",n1864,2.784999167019797,True,True
247,33,"[90, 99)",n65,0.0011390630597743832,True,False
248,33,"[90, 99)",nu18,1.0724813773829323,True,False
249,33,"[99, 100)",n1864,2.759302652551521,True,True
250,33,"[99, 100)",n65,0.0005377650413411345,True,False
251,33,"[99, 100)",nu18,1.071206630511172,True,False
252,34,"[0, 25)",n1864,2.148658361073603,True,True
253,34,"[0, 25)",n65,0.0018948398939247634,True,False
254,34,"[0, 25)",nu18,0.6574708047380455,True,False
255,34,"[25, 50)",n1864,2.2458510201849107,True,True
256,34,"[25, 50)",n65,0.0007291985642186758,True,False
257,34,"[25, 50)",nu18,0.7198639342105542,True,False
258,34,"[50, 70)",n1864,2.4214973314276613,True,True
259,34,"[50, 70)",n65,0.0013098591446403626,True,False
260,34,"[50, 70)",nu18,0.7728251437278693,True,False
261,34,"[70, 90)",n1864,2.6470690293036823,True,True
262,34,"[70, 90)",n65,0.0008670609007665354,True,False
263,34,"[70, 90)",nu18,1.08097972969697,True,False
264,34,"[90, 99)",n1864,2.814850080994,True,True
265,34,"[90, 99)",n65,0.0011658636238840014,True,False
266,34,"[90, 99)",nu18,1.152214209877792,True,False
267,34,"[99, 100)",n1864,2.784164089956271,True,True
268,34,"[99, 100)",n65,0.0009476112303051373,True,False
269,34,"[99, 100)",nu18,1.1615865800897514,True,False
270,35,"[0, 25)",n1864,2.1596758986553493,True,True
271,35,"[0, 25)",n65,0.0020742749066072243,True,False
272,35,"[0, 25)",nu18,0.6845826514567526,True,False
273,35,"[25, 50)",n1864,2.262023827024717,True,True
274,35,"[25, 50)",n65,0.0008557975865686561,True,False
275,35,"[25, 50)",nu18,0.7273109532231424,True,False
276,35,"[50, 70)",n1864,2.447509632343753,True,True
277,35,"[50, 70)",n65,0.0014244618732947192,True,False
278,35,"[50, 70)",nu18,0.7564149043500853,True,False
279,35,"[70, 90)",n1864,2.682339695461735,True,True
280,35,"[70, 90)",n65,0.0009101097424389664,True,False
281,35,"[70, 90)",nu18,1.1235917164323894,True,False
282,35,"[90, 99)",n1864,2.8402515696189807,True,True
283,35,"[90, 99)",n65,0.0011832391134870357,True,False
284,35,"[90, 99)",nu18,1.2233110841699073,True,False
285,35,"[99, 100)",n1864,2.8057481895988206,True,True
286,35,"[99, 100)",n65,0.0015904761921078326,True,False
287,35,"[99, 100)",nu18,1.249281169281181,True,False
288,36,"[0, 25)",n1864,2.1701237153593183,True,True
289,36,"[0, 25)",n65,0.002267188266506075,True,False
290,36,"[0, 25)",nu18,0.7224475714337472,True,False
291,36,"[25, 50)",n1864,2.2771930764364976,True,True
292,36,"[25, 50)",n65,0.000982373405621882,True,False
293,36,"[25, 50)",nu18,0.736985314667917,True,False
294,36,"[50, 70)",n1864,2.470827670605763,True,True
295,36,"[50, 70)",n65,0.0015528585388978277,True,False
296,36,"[50, 70)",nu18,0.7594390004935748,True,False
297,36,"[70, 90)",n1864,2.714611200354219,True,True
298,36,"[70, 90)",n65,0.0009489141021246895,True,False
299,36,"[70, 90)",nu18,1.157248320344241,True,False
300,36,"[90, 99)",n1864,2.8606627412701577,True,True
301,36,"[90, 99)",n65,0.0011891008929722075,True,False
302,36,"[90, 99)",nu18,1.2841332211600214,True,False
303,36,"[99, 100)",n1864,2.823973421132911,True,True
304,36,"[99, 100)",n65,0.0024037590990144088,True,False
305,36,"[99, 100)",nu18,1.332680668967682,True,False
306,37,"[0, 25)",n1864,2.1799035670157814,True,True
307,37,"[0, 25)",n65,0.002491003294067468,True,False
308,37,"[0, 25)",nu18,0.7781728619839513,True,False
309,37,"[25, 50)",n1864,2.2912213676578492,True,True
310,37,"[25, 50)",n65,0.0011064045354446121,True,False
311,37,"[25, 50)",nu18,0.7486365382648874,True,False
312,37,"[50, 70)",n1864,2.4915777171394975,True,True
313,37,"[50, 70)",n65,0.001696852663491283,True,False
314,37,"[50, 70)",nu18,0.7689739536036547,True,False
315,37,"[70, 90)",n1864,2.743249557446458,True,True
316,37,"[70, 90)",n65,0.0009749706157047979,True,False
317,37,"[70, 90)",nu18,1.1835331373153883,True,False
318,37,"[90, 99)",n1864,2.876327832578639,True,True
319,37,"[90, 99)",n65,0.0011876659606893517,True,False
320,37,"[90, 99)",nu18,1.3354088374674749,True,False
321,37,"[99, 100)",n1864,2.839049984595216,True,True
322,37,"[99, 100)",n65,0.0034150476670332395,True,False
323,37,"[99, 100)",nu18,1.409748618287985,True,False
324,38,"[0, 25)",n1864,2.188869630662394,True,True
325,38,"[0, 25)",n65,0.002758435598713898,True,False
326,38,"[0, 25)",nu18,0.8338382316263103,True,False
327,38,"[25, 50)",n1864,2.303840817538504,True,True
328,38,"[25, 50)",n65,0.0012449824575059122,True,False
329,38,"[25, 50)",nu18,0.7655142538000004,True,False
330,38,"[50, 70)",n1864,2.5100244415964483,True,True
331,38,"[50, 70)",n65,0.0018624547561571503,True,False
332,38,"[50, 70)",nu18,0.7796572916145412,True,False
333,38,"[70, 90)",n1864,2.7673797169468206,True,True
334,38,"[70, 90)",n65,0.0009879061636145225,True,False
335,38,"[70, 90)",nu18,1.2029531512244773,True,False
336,38,"[90, 99)",n1864,2.8883884277763716,True,True
337,38,"[90, 99)",n65,0.00119525639581771,True,False
338,38,"[90, 99)",nu18,1.3769270734870245,True,False
339,38,"[99, 100)",n1864,2.8512765889108502,True,True
340,38,"[99, 100)",n65,0.0046472652263388125,True,False
341,38,"[99, 100)",nu18,1.4761905705221479,True,False
342,39,"[0, 25)",n1864,2.1968645034877077,True,True
343,39,"[0, 25)",n65,0.0030800113065607006,True,False
344,39,"[0, 25)",nu18,0.8437798878365349,True,False
345,39,"[25, 50)",n1864,2.3148461779249896,True,True
346,39,"[25, 50)",n65,0.0014205255371561515,True,False
347,39,"[25, 50)",nu18,0.7940899054051114,True,False
348,39,"[50, 70)",n1864,2.5260822295108243,True,True
349,39,"[50, 70)",n65,0.002058040034291376,True,False
350,39,"[50, 70)",nu18,0.7914236280585654,True,False
351,39,"[70, 90)",n1864,2.786631523781944,True,True
352,39,"[70, 90)",n65,0.0010030830898615534,True,False
353,39,"[70, 90)",nu18,1.215726159979821,True,False
354,39,"[90, 99)",n1864,2.898322168791321,True,True
355,39,"[90, 99)",n65,0.001236094208311904,True,False
356,39,"[90, 99)",nu18,1.4072757116078896,True,False
357,39,"[99, 100)",n1864,2.8606567283325464,True,True
358,39,"[99, 100)",n65,0.006052465803979224,True,False
359,39,"[99, 100)",nu18,1.527104094641222,True,False
360,40,"[0, 25)",n1864,2.203872141498369,True,True
361,40,"[0, 25)",n65,0.003463169124448115,True,False
362,40,"[0, 25)",nu18,0.8055345585647804,True,False
363,40,"[25, 50)",n1864,2.3241852749579004,True,True
364,40,"[25, 50)",n65,0.0016528587257822033,True,False
365,40,"[25, 50)",nu18,0.8315003167587406,True,False
366,40,"[50, 70)",n1864,2.5395160049482923,True,True
367,40,"[50, 70)",n65,0.0022881436049403217,True,False
368,40,"[50, 70)",nu18,0.8080887726707633,True,False
369,40,"[70, 90)",n1864,2.8015235485322885,True,True
370,40,"[70, 90)",n65,0.0010436959135778174,True,False
371,40,"[70, 90)",nu18,1.2214091859327638,True,False
372,40,"[90, 99)",n1864,2.907116365014871,True,True
373,40,"[90, 99)",n65,0.0013192232079148605,True,False
374,40,"[90, 99)",nu18,1.424587438586747,True,False
375,40,"[99, 100)",n1864,2.86753668560407,True,True
376,40,"[99, 100)",n65,0.007640399671463144,True,False
377,40,"[99, 100)",nu18,1.5595370743049255,True,False
378,41,"[0, 25)",n1864,2.209999437204708,True,True
379,41,"[0, 25)",n65,0.0039014755744796493,True,False
380,41,"[0, 25)",nu18,0.7563129149074391,True,False
381,41,"[25, 50)",n1864,2.3319371490626106,True,True
382,41,"[25, 50)",n65,0.001956632294063665,True,False
383,41,"[25, 50)",nu18,0.846113963497168,True,False
